sim_time_us,node_id,period,total,cpu,lpm,deep_lpm,radio_tx,radio_rx,radio_total
600364302,31,9,1968252,78899,1889353,0,6801,76557,83358
600378398,18,9,1966081,70831,1895250,0,6242,74655,80897
600408974,19,9,1966081,84950,1881131,0,7105,77665,84770
600408603,10,9,1966078,73285,1892793,0,5184,57889,63073
600431287,34,9,1966080,44272,1921808,0,0,1966080,1966080
600447619,27,9,1966100,93132,1872968,0,7559,70809,78368
600459934,23,9,1966080,36043,1930037,0,3520,51106,54626
600465076,28,9,1966085,92836,1873249,0,8425,94486,102911
600450381,1,9,1966079,1966079,0,0,15338,170417,185755
600492731,20,9,1966080,92524,1873556,0,8764,96148,104912
600503220,15,9,1966080,64692,1901388,0,3872,55016,58888
600559571,7,9,1966080,49065,1917015,0,4547,53237,57784
600637151,32,9,1966080,53626,1912454,0,5418,73516,78934
600660531,5,9,1966080,51655,1914425,0,3015,54899,57914
600702714,38,9,1966080,90774,1875306,0,11884,102661,114545
600716840,21,9,1966080,64575,1901505,0,3054,56170,59224
600802844,41,9,1966080,46867,1919213,0,3243,69674,72917
600808970,9,9,1966080,44489,1921591,0,0,1966080,1966080
600855127,36,9,1966081,63827,1902254,0,3078,69673,72751
600861962,8,9,1966088,49563,1916525,0,3377,868274,871651
600902064,16,9,1966079,40704,1925375,0,3637,50043,53680
600940286,14,9,1966080,45831,1920249,0,3108,51072,54180
600956078,6,9,1966080,45536,1920544,0,0,1966080,1966080
601061233,22,9,1966081,64111,1901970,0,3865,56154,60019
601093481,17,9,1966080,43917,1922163,0,0,1966080,1966080
601096196,3,9,1966079,76892,1889187,0,6619,65663,72282
601086259,30,9,1966080,140299,1825781,0,17904,117085,134989
601112838,24,9,1966085,44357,1921728,0,0,1966086,1966086
601120214,13,9,1966080,164449,1801631,0,23018,141768,164786
601152845,29,9,1966099,100940,1865159,0,9285,83920,93205
601179924,2,9,1966079,69868,1896211,0,4279,53994,58273
601200890,26,9,1966175,55875,1910300,0,4713,55165,59878
601234003,33,9,1966080,47915,1918165,0,3204,53899,57103
660285341,35,10,1966080,60857,1905223,0,4725,56337,61062
660299330,11,10,1966091,149555,1816536,0,7422,93493,100915
660311669,25,10,1966080,43973,1922107,0,0,1966080,1966080
660302624,31,10,1964054,143911,1820143,0,9134,81503,90637
660326133,40,10,1966080,122654,1843426,0,6676,77232,83908
660327231,4,10,1966080,140735,1825345,0,8694,95956,104650
660325272,39,10,1966080,109425,1856655,0,8019,79562,87581
660335569,37,10,1966060,143683,1822377,0,7704,93936,101640
660378517,18,10,1966079,136926,1829153,0,8045,79074,87119
660376465,12,10,1967392,349581,1617811,0,21326,138685,160011
660409390,10,10,1966080,71097,1894983,0,5176,57776,62952
660413234,19,10,1966079,156774,1809305,0,8670,80959,89629
660431427,34,10,1966080,44131,1921949,0,0,1966080,1966080
660443903,27,10,1966075,124876,1841199,0,7130,77172,84302
660445150,1,10,1966080,1966080,0,0,16462,178977,195439
660460648,23,10,1966099,39662,1926437,0,2936,50585,53521
660461824,28,10,1965969,125915,1840054,0,8402,95150,103552
660503360,15,10,1966080,53628,1912452,0,3960,54854,58814
660492892,20,10,1966081,149080,1817001,0,10339,99471,109810
660558311,7,10,1966080,47273,1918807,0,3869,52367,56236
660643746,32,10,1966081,124428,1841653,0,7460,78201,85661
660665960,5,10,1966144,59008,1907136,0,4305,56374,60679
660702854,38,10,1966080,204636,1761444,0,14108,108334,122442
660713181,21,10,1966081,68009,1898072,0,4211,57556,61767
660802983,41,10,1966080,59593,1906487,0,4592,72186,76778
660809110,9,10,1966080,43930,1922150,0,0,1966080,1966080
660855247,36,10,1966079,67095,1898984,0,4911,72651,77562
660862094,8,10,1966079,35631,1930448,0,3362,51476,54838
660902204,16,10,1966080,37183,1928897,0,3114,50333,53447
660956218,6,10,1966080,44545,1921535,0,0,1966080,1966080
661061343,22,10,1966079,73942,1892137,0,5308,59126,64434
661093621,17,10,1966080,44126,1921954,0,0,1966080,1966080
661096334,3,10,1966080,130042,1836038,0,7173,77796,84969
661112813,24,10,1966075,44547,1921528,0,0,1966074,1966074
661116797,13,10,1966081,260393,1705688,0,22770,138092,160862
661160980,30,10,1968524,287728,1680796,0,19805,121669,141474
661179102,29,10,1967036,160185,1806851,0,10315,86247,96562
661180043,2,10,1966079,60850,1905229,0,5170,57379,62549
661201305,26,10,1966089,66743,1899346,0,5550,57842,63392
661238472,33,10,1966081,56207,1909874,0,4574,56683,61257
706409851,14,0,1966133,114145,1851988,0,6758,390233,396991
