sim_time_us,node_id,period,total,cpu,lpm,deep_lpm,radio_tx,radio_rx,radio_total
600396605,13,9,1966470,99900,1866570,0,11977,102162,114139
600410253,8,9,1966080,44133,1921947,0,3287,50537,53824
600422042,35,9,1966057,54133,1911924,0,2801,54056,56857
600446413,5,9,1966081,74854,1891227,0,9819,95946,105765
600464802,37,9,1965928,67072,1898856,0,4855,72161,77016
600479927,18,9,1966080,56405,1909675,0,4803,86325,91128
600481232,17,9,1966069,48554,1917515,0,124,1965943,1966067
600588013,12,9,1966077,60177,1905900,0,4546,54717,59263
600599315,29,9,1966080,134060,1832020,0,18821,116323,135144
600608389,9,9,1966069,48915,1917154,0,124,1965943,1966067
600653173,16,9,1966080,46994,1919086,0,3127,51598,54725
600643258,1,9,1966080,1966080,0,0,12499,151847,164346
600661834,28,9,1966079,129725,1836354,0,16271,123934,140205
600772588,31,9,1966080,49704,1916376,0,2903,53925,56828
600782357,32,9,1966069,66845,1899224,0,6009,89501,95510
600785901,21,9,1966079,66957,1899122,0,2864,54845,57709
600794849,15,9,1966080,54443,1911637,0,4038,54204,58242
600812346,26,9,1966038,63212,1902826,0,7657,107157,114814
600813918,23,9,1966080,86692,1879388,0,10677,98105,108782
600829253,10,9,1966080,59040,1907040,0,2876,53805,56681
600840519,4,9,1966080,73922,1892158,0,6306,90251,96557
600864877,39,9,1966080,50464,1915616,0,124,1965955,1966079
600875875,3,9,1966080,68234,1897846,0,5063,87641,92704
600884720,34,9,1966159,46873,1919286,0,2779,68053,70832
600902983,22,9,1966076,89009,1877067,0,10311,84091,94402
600903043,27,9,1966073,81356,1884717,0,8062,93118,101180
601007957,24,9,1966080,66840,1899240,0,7228,76594,83822
601024683,7,9,1966080,45378,1920702,0,2533,51591,54124
601044786,33,9,1966080,65383,1900697,0,5529,72708,78237
601062675,14,9,1966080,41837,1924243,0,3357,51765,55122
601077830,30,9,1966080,53453,1912627,0,2779,54854,57633
601081293,41,9,1966058,55962,1910096,0,3865,61580,65445
601158185,6,9,1966113,51900,1914213,0,2882,67935,70817
601176181,2,9,1966082,51839,1914243,0,3433,69316,72749
601243087,40,9,1966080,47386,1918694,0,124,1965955,1966079
601260060,25,9,1966080,49708,1916372,0,124,1965955,1966079
660286765,20,10,1966080,145367,1820713,0,7834,85538,93372
660312535,38,10,1966064,80818,1885246,0,4948,58436,63384
660316899,36,10,1966039,159303,1806736,0,10377,100769,111146
660331872,11,10,1966101,67093,1899008,0,4060,56524,60584
660351613,19,10,1966854,133220,1833634,0,6622,75782,82404
660369733,42,10,1966080,41966,1924114,0,0,1966080,1966080
660384867,13,10,1965690,206989,1758701,0,13219,103550,116769
660410383,8,10,1966080,37736,1928344,0,3184,51644,54828
660422211,35,10,1966081,75792,1890289,0,4939,57504,62443
660446524,5,10,1966079,202357,1763722,0,10218,98744,108962
660464943,37,10,1966080,140039,1826041,0,7291,76681,83972
660481372,17,10,1966080,48658,1917422,0,124,1965955,1966079
660483205,18,10,1966183,135559,1830624,0,7491,92060,99551
660585019,12,10,1965977,77113,1888864,0,5011,56822,61833
660608529,9,10,1966080,48442,1917638,0,124,1965955,1966079
660649248,1,10,1966271,1966271,0,0,14840,159844,174684
660653322,16,10,1966080,44765,1921315,0,3927,53409,57336
660706581,28,10,1967542,296872,1670670,0,18077,128924,147001
660711332,29,10,1969746,281082,1688664,0,21133,121402,142535
660772729,31,10,1966080,118359,1847721,0,6728,68695,75423
660786705,21,10,1966080,70130,1895950,0,4465,57270,61735
660783670,32,10,1966118,205535,1760583,0,10594,107481,118075
660798834,15,10,1966206,53664,1912542,0,3889,53201,57090
660813661,26,10,1966120,238412,1727708,0,10118,113463,123581
660829393,10,10,1966080,70887,1895193,0,4290,56627,60917
660816070,23,10,1966146,246934,1719212,0,14405,106840,121245
660840659,4,10,1966080,120324,1845756,0,7119,92667,99786
660865219,39,10,1966087,91679,1874408,0,7058,300635,307693
660875987,3,10,1966080,126632,1839448,0,6580,91148,97728
