sim_time_us,node_id,event,peer,detail
1371263786,7,EOL,0x0020,
1371678446,5,LIST,0x0003,
1371727156,3,EOL,0x0005,
1379097884,26,LIST,0x0026,
1379138080,38,EOL,0x001a,
1380807863,28,LIST,0x0026,
1381074159,38,EOL,0x001c,
1382286459,19,LIST,0x002a,
1382437554,42,EOL,0x0013,
1390812334,20,LIST,0x0022,
1390943533,34,EOL,0x0014,
1394427222,42,ADD,0x001f,
1394574369,31,CELL_ALLOC,0x002a,slot=11 ch=14 dir=Receive
1394588469,31,SUCCESS,0x002a,
1394731949,42,CELL_ALLOC,0x001f,slot=11 ch=14 dir=Transmit
1411224508,40,LIST,0x000e,
1411267980,14,EOL,0x0028,
1415232425,27,LIST,0x0006,
1415439331,6,EOL,0x001b,
1424671409,1,LIST,0x0014,
1424812979,20,EOL,0x0001,
1426936464,23,LIST,0x0022,
1427084393,34,EOL,0x0017,
