sim_time_us,node_id,event,peer,detail
1323044001,22,EOL,0x0015,
1325386666,39,LIST,0x0026,
1325562831,38,EOL,0x0027,
1330820342,1,LIST,0x000d,
1330917382,13,EOL,0x0001,
1341415135,8,LIST,0x0007,
1341462489,7,EOL,0x0008,
1346432370,20,LIST,0x000c,
1346502408,12,EOL,0x0014,
1349192327,10,LIST,0x000b,
1349337823,11,EOL,0x000a,
1358480926,23,LIST,0x0018,
1358638081,24,EOL,0x0017,
1373086445,24,LIST,0x0010,
1373128357,16,EOL,0x0018,
1375277355,15,LIST,0x000e,
1375333508,14,EOL,0x000f,
1376666549,38,LIST,0x0027,
1376742612,39,EOL,0x0026,
1382013761,32,LIST,0x0018,
1382098007,24,EOL,0x0020,
1391262555,36,LIST,0x0025,
1391529174,37,EOL,0x0024,
1394585635,22,LIST,0x0015,
1394697901,21,EOL,0x0016,
1395064585,22,LIST,0x000e,
1395178423,14,EOL,0x0016,
1395579238,22,LIST,0x001e,
1395669317,30,EOL,0x0016,
1396083257,22,LIST,0x0017,
1396123348,23,EOL,0x0016,
1396464864,22,ADD,0x0001,
1396754168,1,CELL_ALLOC,0x0016,slot=5 ch=5 dir=Receive
1396790616,1,SUCCESS,0x0016,
1396936006,22,CELL_ALLOC,0x0001,slot=5 ch=5 dir=Transmit
1408670408,37,LIST,0x001d,
1408862722,29,EOL,0x0025,
1413285054,26,LIST,0x001b,
1413448750,27,EOL,0x001a,
1415645667,17,LIST,0x0019,
1415808894,25,EOL,0x0011,
1416677339,13,LIST,0x000c,
1416747809,12,EOL,0x000d,
1418765967,2,LIST,0x0003,
1418803282,3,EOL,0x0002,
1435253678,41,LIST,0x0021,
1435322997,33,EOL,0x0029,
1438366424,35,LIST,0x0024,
1438486941,36,EOL,0x0023,
1453111978,11,LIST,0x0003,
1453287973,3,EOL,0x000b,
1455714230,14,LIST,0x000d,
1455884149,13,EOL,0x000e,
1459479623,12,LIST,0x0004,
1459588193,4,EOL,0x000c,
1459590348,28,LIST,0x001b,
1459774983,27,EOL,0x001c,
1465458116,40,LIST,0x0020,
1465573688,32,EOL,0x0028,
1474633168,7,LIST,0x000f,
1474708715,15,EOL,0x0007,
1485697520,27,LIST,0x001a,
1485733568,26,EOL,0x001b,
